select distinct root_lot_id from quality.m_eds_chip_bin where lot_id = 'EUH002.1'	EUH002.1 랏 아이디에 적용된 모든 root lot를 출력
select distinct root_lot_id from quality.m_eds_chip_bin where step_seq = 'EDS_XP'	EDS_XP step seq에 적용된 모든 루트 랏 id를 출력
select distinct process_id from quality.m_eds_chip_bin where step_seq = 'EDS_WP'	EDS_WP step에 적용된 모든 process를 출력
select distinct root_lot_id from quality.m_eds_chip_measure where item_type = 'FXZ'	FXZ item type에 적용된 모든 루트 랏 아이디를 출력
select distinct lot_id from quality.m_eds_chip_measure where root_lot_id = 'PLSB32'	PLSB32 root lot id에 적용된 모든 lot를 출력
select distinct root_lot_id from quality.m_eds_chip_measure where item_id = 'FBT1222_4'	FBT1222_4 eds 칩 테스트 항목에 적용된 모든 root lot id를 출력
select distinct item_id from quality.m_eds_chip_measure where root_lot_id = 'PLC2E3'	PLC2E3 루트 랏에 적용된 모든 테스트 항목를 출력
select distinct root_lot_id from quality.m_eds_chip_measure where step_seq = 'EDS_EW'	EDS_EW step에 적용된 모든 루트 랏 id를 출력
select distinct process_id from quality.m_eds_chip_measure where root_lot_id = 'PLSB76'	PLSB76 root lot id에 적용된 모든 공법 id를 출력
select distinct lot_id from quality.m_eds_measure where test_type = 'NORMAL'	NORMAL 테스트 type에 적용된 모든 lot id를 출력
select distinct test_type from quality.m_eds_measure where step_seq = 'EDS_F'	EDS_F eds 공정에 적용된 모든 test type를 출력
select distinct test_type from quality.m_eds_measure where probe_card_id = 'F913S7A02'	F913S7A02 프로브 카드에 적용된 모든 테스트 type를 출력
select distinct probe_card_id from quality.m_eds_measure where step_seq = 'EDS_CV'	EDS_CV eds 공정에 적용된 모든 프로브 카드를 출력
select distinct root_lot_id from quality.m_eds_measure where test_type = 'NORMAL'	NORMAL 테스트 타입에 적용된 모든 루트 랏를 출력
select distinct root_lot_id from quality.m_eds_measure where probe_card_id = 'A12302S23'	A12302S23 프로브 카드에 적용된 모든 루트 랏를 출력
select chamber_id, avg(rework_cnt) from quality.m_fab_tracking where ppid = 'MDSP300_30S' and owning_line_id = 'KFBE' and tkin_time > current_timestamp + '-30 days' group by tkin_time order by avg(rework_cnt) desc	최근 한달 동안 MDSP300_30S recipe id KFBE 공정 시작 line id에서 진행한 fab tracking중, 평균 동일 공정 재작업 횟수가 높은 chamber id 순으로 조회
select eqp_id, avg(rework_cnt) from quality.m_fab_tracking where wafer_id = '4' and eqp_model = 'CLN_SEMES_H8DFI' and tkin_time > current_timestamp + '-30 days' group by tkin_time order by avg(rework_cnt) desc	최근 한달 간 4 웨이퍼 아이디 CLN_SEMES_H8DFI eqp model에서 진행한 fab tracking 이력중, 평균 동일 공정 재작업 횟수가 높은 설비 아이디 순으로 조회
select * from quality.m_fab_tracking where tkin_time > current_timestamp + '-30 days' and owning_line_id = 'KFBJ' and line_id != owning_line_id	최근 한달 동안 작업한 fab tracking 중 공정 시작 공정 시작 line id은 KFBJ였으나, 중간에 다른 공정 시작 line id에서 공정이 진행된 이력 리스트 조회하시오
select * from quality.m_fab_tracking where tkin_time > current_timestamp + '-30 days' and owning_line_id = 'KFBE' and line_id != owning_line_id	최근 한달 간 작업한 fab 이력 중 공정 시작 owning line id은 KFBE였으나, 중간에 다른 owning line id에서 공정이 진행된 fab 이력 보여줘
select * from quality.m_fab_tracking where tkin_time > current_timestamp + '-30 days' and owning_line_id = 'PFBP' and line_id != owning_line_id	최근 한달 간 작업한 fab 진행 이력 중 공정 시작 owning line id은 PFBP였으나, 중간에 다른 공정 시작 line id에서 공정이 진행된 fab 이력 출력
select * from quality.m_fab_tracking where tkin_time > current_timestamp + '-30 days' and owning_line_id = 'KFM2' and line_id != owning_line_id	최근 한달 동안 작업한 fab tracking 이력 중 공정 시작 공정 시작 line id은 KFM2였으나, 중간에 다른 공정 시작 라인 아이디에서 공정이 진행된 fab 진행 이력 조회하라
select * from quality.m_eds_measure where test_type = 'NORMAL' and last_update_time > current_timestamp + '-30 days'	최근 한달간 NORMAL 테스트 type에서 측정한 eds 테스트 결과 보여줘
select * from quality.m_defect_chip where part_id = 'K4G80325FC-JCI' and last_update_time > current_timestamp + '-30 days'	최근 한달동안 K4G80325FC-JCI 제품 id에서 측정한 칩 defect 테스트 결과 조회하시오
select * from quality.m_defect_chip where wafer_id = '5' and last_update_time > current_timestamp + '-30 days'	최근 한달동안 5 웨이퍼 아이디에서 측정한 칩 defect 테스트 결과 조회하시오
select * from quality.m_eds_bin where root_lot_id = 'MHHAS1' and last_update_time > current_timestamp + '-30 days'	최근 한달간 MHHAS1 root lot id에서 측정한 bin 테스트 조회하시오
select * from quality.m_eds_measure where test_type = 'NORMAL' and last_update_time > current_timestamp + '-30 days'	최근 한달동안 NORMAL 테스트 type에서 측정한 eds measure 보여줘
select * from quality.m_eds_measure where part_id = 'K4231085WC-JKD' and last_update_time > current_timestamp + '-30 days'	최근 한달동안 K4231085WC-JKD part id에서 측정한 eds 테스트 결과 보여줘
select * from master.m_fab_item_met	fab 계측 항목 테이블의 출력
select * from master.m_fab_item_met	팹 계측 항목 테이블의 출력
select * from quality.m_fab_dcop_met	DCOP 테이블의 출력
select * from quality.m_fab_dcop_met	DCOP 결과 테이블의 출력
select * from quality.m_fab_dcop_met	DCOP 테스트 결과 테이블의 출력
select * from quality.m_fab_tracking	fab tracking 테이블의 출력
select * from quality.m_fab_tracking	fab 진행 이력 테이블의 출력
select * from quality.m_fab_tracking	fab tracking 이력 테이블의 출력
select * from quality.m_fab_tracking	팹 진행 이력 테이블의 출력
select * from quality.m_fab_tracking	팹 이력 테이블의 출력
select * from quality.m_defect_summary	결함 계측 결과 테이블의 출력
select * from quality.m_defect_summary	결함 요약 테이블의 출력
select * from quality.m_defect_summary	defect 계측 결과 테이블의 출력
select * from quality.m_defect_chip	chip 결함 테스트 결과 테이블의 출력
select * from quality.m_defect_chip	chip defect 테스트 결과 테이블의 출력
select * from quality.m_defect_chip	칩 defect 테스트 결과 테이블의 출력
select * from quality.m_eds_bin	eds 테스트 테이블의 출력
select * from quality.m_eds_bin	빈 테스트 테이블의 출력
select * from quality.m_eds_chip_bin	eds chip bin 테스트 결과 테이블의 출력
select * from quality.m_eds_chip_bin	eds chip 테스트 테이블의 출력
select * from quality.m_eds_chip_bin	eds chip bin 결과 테이블의 출력
select * from quality.m_eds_chip_measure	eds 칩 테스트 테이블의 출력
select * from quality.m_eds_chip_measure	eds chip measure 테이블의 출력
select * from quality.m_eds_chip_measure	eds chip 테스트 테이블의 출력
select * from quality.m_eds_measure	eds measure 테이블의 출력
select * from quality.m_eds_measure	eds 테스트 결과 테이블의 출력
select * from master.m_fab_item_met	공정 계측 항목 테이블의 모든 보여줘
select * from master.m_fab_item_met	계측 테이블의 모든 보여줘
select * from master.m_fab_item_met	팹 계측 항목 테이블의 모든 보여줘
select * from quality.m_fab_dcop_met	DCOP 결과 테이블의 모든 보여줘
select * from quality.m_fab_dcop_met	DCOP 테이블의 모든 보여줘
select * from quality.m_fab_tracking	이력 리스트 테이블의 모든 보여줘
select * from quality.m_fab_tracking	팹 이력 테이블의 모든 보여줘
select * from quality.m_fab_tracking	팹 진행 이력 테이블의 모든 보여줘
select * from quality.m_fab_tracking	fab tracking 테이블의 모든 보여줘
select * from quality.m_defect_summary	결함 summary 테이블의 모든 보여줘
select * from quality.m_defect_summary	defect summary 테이블의 모든 보여줘
select * from quality.m_defect_summary	defect 계측 결과 테이블의 모든 보여줘
select * from quality.m_defect_chip	칩 결함 테스트 결과 테이블의 모든 보여줘
select * from quality.m_defect_chip	chip defect 테스트 결과 테이블의 모든 보여줘
select * from quality.m_defect_chip	chip 결함 테스트 결과 테이블의 모든 보여줘
select * from quality.m_defect_chip	chip 결함 test 테이블의 모든 보여줘
select * from quality.m_eds_bin	eds test 테이블의 모든 보여줘
select * from quality.m_eds_bin	빈 테스트 테이블의 모든 보여줘
select * from quality.m_eds_bin	빈 test 테이블의 모든 보여줘
select * from quality.m_eds_chip_bin	eds chip bin 테스트 결과 테이블의 모든 보여줘
select * from quality.m_eds_chip_bin	eds chip bin 결과 테이블의 모든 보여줘
select * from quality.m_eds_chip_bin	eds chip 테스트 테이블의 모든 보여줘
select * from quality.m_eds_chip_measure	eds chip measure 테이블의 모든 보여줘
select * from quality.m_eds_chip_measure	eds 칩 테스트 테이블의 모든 보여줘
select * from quality.m_eds_measure	eds 테스트 결과 테이블의 모든 보여줘
select * from quality.m_eds_measure	eds measure 테이블의 모든 보여줘
select * from master.m_fab_item_met	계측 테이블의 조회하시오
select * from master.m_fab_item_met	팹 계측 항목 테이블의 조회하시오
select * from master.m_fab_item_met	공정 계측 항목 테이블의 조회하시오
select * from master.m_fab_item_met	fab item metrology 테이블의 조회하시오
select * from quality.m_fab_dcop_met	DCOP 테이블의 조회하시오
select * from quality.m_fab_dcop_met	DCOP 테스트 결과 테이블의 조회하시오
select * from quality.m_fab_dcop_met	DCOP 결과 테이블의 조회하시오
select * from quality.m_fab_tracking	팹 이력 테이블의 조회하시오
select * from quality.m_fab_tracking	fab 진행 이력 테이블의 조회하시오
select * from quality.m_fab_tracking	이력 리스트 테이블의 조회하시오
select * from quality.m_fab_tracking	팹 진행 이력 테이블의 조회하시오
select * from quality.m_defect_summary	결함 summary 테이블의 조회하시오
select * from quality.m_defect_summary	결함 계측 결과 테이블의 조회하시오
select * from quality.m_defect_summary	defect summary 테이블의 조회하시오
select * from quality.m_defect_chip	chip 결함 테스트 결과 테이블의 조회하시오
select * from quality.m_defect_chip	chip defect 테스트 결과 테이블의 조회하시오
select * from quality.m_defect_chip	chip 결함 test 테이블의 조회하시오
select * from quality.m_eds_bin	eds test 테이블의 조회하시오
select * from quality.m_eds_bin	bin 테스트 테이블의 조회하시오
select * from quality.m_eds_bin	빈 테스트 테이블의 조회하시오
select * from quality.m_eds_bin	eds bin 테스트 테이블의 조회하시오
select * from quality.m_eds_chip_bin	eds chip 계측 결과 테이블의 조회하시오
select * from quality.m_eds_chip_bin	eds chip bin 결과 테이블의 조회하시오
select * from quality.m_eds_chip_measure	eds chip 테스트 테이블의 조회하시오
select * from quality.m_eds_chip_measure	eds 테스트 결과 테이블의 조회하시오
select * from quality.m_eds_chip_measure	eds chip measure 테이블의 조회하시오
select * from quality.m_eds_measure	eds measure 테이블의 조회하시오
select * from quality.m_eds_measure	eds 테스트 결과 테이블의 조회하시오
select * from master.m_fab_item_met	계측 항목 테이블의 전체 조회하시오
select * from master.m_fab_item_met	팹 계측 항목 테이블의 전체 조회하시오
select * from quality.m_fab_dcop_met	DCOP 계측 결과 테이블의 전체 조회하시오
select * from quality.m_fab_dcop_met	DCOP 테이블의 전체 조회하시오
select * from quality.m_fab_dcop_met	DCOP 결과 테이블의 전체 조회하시오
select * from quality.m_fab_dcop_met	DCOP 계측 테이블의 전체 조회하시오
select * from quality.m_fab_tracking	팹 이력 테이블의 전체 조회하시오
select * from quality.m_fab_tracking	팹 진행 이력 테이블의 전체 조회하시오
select * from quality.m_fab_tracking	fab 진행 이력 테이블의 전체 조회하시오
select * from quality.m_fab_tracking	fab tracking 이력 테이블의 전체 조회하시오
select * from quality.m_defect_summary	defect 계측 결과 테이블의 전체 조회하시오
select * from quality.m_defect_summary	결함 계측 결과 테이블의 전체 조회하시오
select * from quality.m_defect_chip	chip 결함 test 테이블의 전체 조회하시오
select * from quality.m_defect_chip	칩 defect 테스트 결과 테이블의 전체 조회하시오
select * from quality.m_defect_chip	chip 결함 테스트 결과 테이블의 전체 조회하시오
select * from quality.m_eds_bin	eds bin 테스트 테이블의 전체 조회하시오
select * from quality.m_eds_bin	eds bin test 테이블의 전체 조회하시오
select * from quality.m_eds_bin	빈 test 테이블의 전체 조회하시오
select * from quality.m_eds_chip_bin	eds chip bin 테스트 결과 테이블의 전체 조회하시오
select * from quality.m_eds_chip_bin	eds 칩 계측 결과 테이블의 전체 조회하시오
select * from quality.m_eds_chip_bin	eds chip bin 결과 테이블의 전체 조회하시오
select * from quality.m_eds_chip_measure	eds chip measure 테이블의 전체 조회하시오
select * from quality.m_eds_chip_measure	eds 테스트 결과 테이블의 전체 조회하시오
select * from quality.m_eds_chip_measure	eds chip 테스트 테이블의 전체 조회하시오
select * from quality.m_eds_chip_measure	eds 칩 테스트 테이블의 전체 조회하시오
select * from quality.m_eds_measure	eds measure 테이블의 전체 조회하시오
select * from quality.m_eds_measure	eds 테스트 결과 테이블의 전체 조회하시오
